playerID,Player,Pos,NFL,TRUFFLE
2130883,Derrick Johnson,WR,NYG,W (5/9)
2965066,Tyquan Thornton,WR,NE,W (5/9)
2136743,Christian McCaffrey,RB,CAR,FRR
2000176,Cooper Rush,QB,DAL,W (5/9)
1888149,Nick Boyle,TE,BAL,W (5/9)
2260647,Chris Evans,RB,CIN,W (5/9)
3116763,Sean Modster,WR,BAL,W (5/9)
1682469,Taiwan Jones,RB,BUF,W (5/9)
2262953,Quez Watkins,WR,PHI,W (5/9)
2964514,Kyle Pitts,TE,ATL,MCM
3159143,Jake Bargas,RB,MIN,W (5/9)
2250830,Demetris Robertson,WR,SEA,W (5/9)
2174148,James O'Shaughnessy,TE,CHI,W (5/9)
3117015,AJ Richardson,WR,ARI,W (5/9)
2186662,Chris Finke,WR,CHI,W (5/9)
1880862,Marcus Mariota,QB,ATL,W (5/9)
1760229,Jimmy Garoppolo,QB,SF,AFL
2247038,Riley Lees,WR,CIN,W (5/9)
2967185,Trevor Lawrence,QB,JAC,NN
2141604,Charles Scarff,TE,BAL,W (5/9)
1630448,Travis Benjamin,WR,SF,W (5/9)
2071750,Godwin Igwebuike,RB,DET,W (5/9)
2253041,Khalil Herbert,RB,CHI,VD
3159233,Johnathon Johnson,WR,WAS,W (5/9)
2239736,Sean McKeon,TE,DAL,W (5/9)
2183973,Kerryon Johnson,RB,PHI,W (5/9)
2136530,Ian Bunting,TE,DAL,W (5/9)
2131959,Austin Fort,TE,TEN,W (5/9)
2758267,Jhamon Ausbon,WR,PHI,W (5/9)
2865894,Ihmir Smith-Marsette,WR,MIN,W (5/9)
3122944,Treylon Burks,WR,TEN,W (5/9)
2804075,Michael Carter,RB,NYJ,GF
3123469,Breece Hall,RB,NYJ,W (5/9)
2190739,Bruce Anderson,RB,IND,W (5/9)
1673207,AJ Green,WR,ARI,AFL
2132602,Alex McGough,QB,SEA,W (5/9)
516968,Danny Amendola,WR,HOU,W (5/9)
3131703,Isaiah Spiller,RB,LAC,W (5/9)
2964701,Jaret Patterson,RB,WAS,W (5/9)
2233463,Griffin Neal,QB,NO,W (5/9)
2865783,Brandon Smith,WR,DAL,W (5/9)
1684461,Josh Jarboe,WR,FA,W (5/9)
2221840,Bryan Edwards,WR,LV,W (5/9)
2250402,Dillon Stoner,WR,LV,W (5/9)
2188431,Mitchell Wilcox,TE,CIN,W (5/9)
1977145,Cole Beasley,WR,BUF,NN
2965446,Jeremy Ruckert,TE,NYJ,W (5/9)
1759592,James White,RB,NE,W (5/9)
2161771,Andrew Vollert,TE,IND,W (5/9)
1631804,Marvin Jones,WR,JAC,CC
2138988,Ryan Izzo,TE,TEN,W (5/9)
2241709,Cade Johnson,WR,SEA,W (5/9)
3172008,Paul Quessenberry,TE,HOU,W (5/9)
2925891,Chad Beebe,WR,MIN,W (5/9)
2820501,Aaron Bailey,WR,BAL,W (5/9)
3122839,Makai Polk,WR,BAL,W (5/9)
2130201,Albert Wilson,WR,MIA,W (5/9)
2963666,Chris Olave,WR,NO,W (5/9)
2131493,Demario Richard,RB,ATL,W (5/9)
2241450,Dalyn Williams,QB,CHI,W (5/9)
2868230,DeShon Williams,TE,SEA,W (5/9)
2219915,Tyler Davis,WR,MIA,W (5/9)
2804094,DeeJay Dallas,RB,SEA,W (5/9)
2250521,Antonio Gandy-Golden,WR,WAS,W (5/9)
2181988,Jaylon Moore,WR,BAL,W (5/9)
2257005,Cole McDonald,QB,ARI,W (5/9)
3114047,Jakob Johnson,RB,LV,W (5/9)
2926801,Cameron Batson,WR,TEN,W (5/9)
395994,Ben Johnson,TE,LAC,W (5/9)
2060469,Bug Howard,WR,BUF,W (5/9)
2136709,Cody Thompson,WR,SEA,W (5/9)
3122797,Kevin Harris,RB,NE,W (5/9)
1995653,Dy'Shawn Mobley,RB,CIN,W (5/9)
2260483,Devin Asiasi,TE,NE,W (5/9)
2240551,Gerrid Doaks,RB,MIA,W (5/9)
2131636,Josh Malone,WR,TEN,W (5/9)
1630353,Mike Glennon,QB,NYG,W (5/9)
2186328,Calvin Ridley,WR,ATL,NN
1892454,Davonte Allen,WR,BUF,W (5/9)
2818659,PJ Walker,QB,CAR,W (5/9)
2130622,Brelan Chancellor,WR,PIT,W (5/9)
2251095,Noah Fant,TE,SEA,GF
2836356,Lance McCutcheon,WR,LAR,W (5/9)
3161114,Antonio Williams,RB,NYG,W (5/9)
2186678,Dexter Williams,RB,CLE,W (5/9)
2221839,Kyle Trask,QB,TB,NN
2807384,Cyril Grayson,WR,TB,NN
1888751,DaVaris Daniels,WR,NE,W (5/9)
1852916,Malcolm Brown,RB,MIA,W (5/9)
2079899,Laquon Treadwell,WR,JAC,MAM
2180617,Derrick Dillon,WR,NYG,W (5/9)
2139279,Terry McLaurin,WR,WAS,AFL
2820090,Austin Ekeler,RB,LAC,VD
2185128,LaVance Taylor,RB,KC,W (5/9)
2871345,Zander Horvath,RB,LAC,W (5/9)
2186422,Felton Davis,WR,KC,W (5/9)
2179672,Dede Westbrook,WR,MIN,W (5/9)
2835170,Dan Arnold,TE,JAC,W (5/9)
2960940,Rashod Bateman,WR,BAL,WLW
2139306,Trace McSorley,QB,ARI,W (5/9)
2179211,Deon Cain,WR,PHI,W (5/9)
26654230,Darece Roberson,WR,SEA,W (5/9)
2179354,Carl Tucker,TE,MIA,W (5/9)
2061095,Demarcus Robinson,WR,LV,W (5/9)
2190068,Kahale Warring,TE,JAC,W (5/9)
3159217,Josh Pearson,WR,TB,W (5/9)
1766833,Josh Harper,WR,LV,W (5/9)
2245147,Asim Rose,RB,MIN,W (5/9)
2180347,Josh Rosen,QB,ATL,W (5/9)
2925893,Johnny Stanton,RB,CLE,W (5/9)
2139967,Mike Thomas,WR,CIN,W (5/9)
2186388,Alex Bachman,WR,NYG,W (5/9)
2179567,Jace Sternberger,TE,PIT,W (5/9)
2131644,Ethan Wolf,TE,NO,W (5/9)
2060760,JT Barrett,QB,PIT,W (5/9)
2061073,Tyler Gaffney,RB,NE,W (5/9)
2180777,Hunter Thedford,TE,DET,W (5/9)
3159106,Aleva Hifo,WR,ARI,W (5/9)
2914676,Brandon Zylstra,WR,CAR,W (5/9)
2179632,Stanley Morgan,WR,CIN,W (5/9)
1886746,Robby Anderson,WR,CAR,W (5/9)
2240210,Jacob Eason,QB,SEA,W (5/9)
2869806,Christian Watson,WR,GB,W (5/9)
2830035,Isaiah Coulter,WR,CHI,W (5/9)
3123979,Tyrion Davis-Price,RB,SF,W (5/9)
2961443,Austin Watkins,WR,TB,W (5/9)
2183982,Darius Slayton,WR,NYG,W (5/9)
2131958,Nico Evans,RB,PHI,W (5/9)
2142440,Emmanuel Butler,WR,NO,W (5/9)
2142731,Tre'Quan Smith,WR,NO,W (5/9)
2188221,Micah Simon,WR,CAR,W (5/9)
187741,Tom Brady,QB,TB,MWM
2061005,Corey Davis,WR,NYJ,W (5/9)
2989318,Josh Johnson,RB,SEA,W (5/9)
1852876,Brandon Allen,QB,CIN,W (5/9)
1631205,Ryan Aplin,QB,FA,W (5/9)
2963242,James Mitchell,TE,DET,W (5/9)
2180613,Nick Brossette,RB,DET,W (5/9)
1272852,Antonio Brown,WR,TB,W (5/9)
1884450,Josh Perkins,TE,NYJ,W (5/9)
2865884,Cody White,WR,PIT,W (5/9)
2249179,Quartney Davis,WR,IND,W (5/9)
1996183,Cordarrelle Patterson,RB,ATL,MCM
2967680,Juwan Green,WR,DET,W (5/9)
2806063,Sage Surratt,WR,DET,W (5/9)
2258154,Benny LeMay,RB,CLE,W (5/9)
2246942,Kelvin Harmon,WR,WAS,W (5/9)
2870531,Gary Brightwell,RB,NYG,W (5/9)
1850749,Jamison Crowder,WR,BUF,VD
2239786,CJ Saunders,WR,CAR,W (5/9)
2242794,Cyrus Holder,WR,CHI,W (5/9)
3159098,Jalen Morton,QB,IND,W (5/9)
3159111,JJ Koski,WR,LAR,W (5/9)
3159088,Jonathan Ward,RB,ARI,W (5/9)
2968948,Kenneth Gainwell,RB,PHI,CC
2820044,Keelan Cole,WR,NYJ,W (5/9)
2061078,Dwayne Washington,RB,NO,W (5/9)
2071585,James Conner,RB,ARI,GF
2079567,Kareem Hunt,RB,CLE,W (5/9)
2164714,James Butler,RB,LV,W (5/9)
1871322,Nick Vannett,TE,NO,W (5/9)
2820236,Jalen Williams,WR,NYG,W (5/9)
2136496,Qadree Ollison,RB,ATL,W (5/9)
2071631,Temuchin Hodges,TE,PIT,W (5/9)
2818374,Mason Schreck,TE,CIN,W (5/9)
3172893,Ty'Son Williams,RB,BAL,W (5/9)
2258536,Anthony Johnson,WR,PIT,W (5/9)
2818056,Nick Muse,TE,MIN,W (5/9)
2223214,Jamie Newman,QB,PHI,W (5/9)
2180433,Kalif Jackson,TE,MIA,W (5/9)
26664285,Donte Sylencieux,WR,BAL,W (5/9)
1983823,Alex Erickson,WR,WAS,W (5/9)
2080003,Ricky Seals-Jones,TE,NYG,AFL
2202419,Jibri Blount,TE,MIA,W (5/9)
2131632,Daniel Helm,TE,ATL,W (5/9)
2260980,Dwayne Haskins,QB,PIT,W (5/9)
2868595,Trestan Ebner,RB,CHI,W (5/9)
3117009,Damion Jeanpiere,WR,CAR,W (5/9)
2249805,Brittain Brown,RB,LV,W (5/9)
2828649,Alex Gray,TE,ATL,W (5/9)
1983802,Michael Thomas,WR,NO,WLW
3159194,Reid Sinnett,QB,PHI,W (5/9)
2963214,Terrace Marshall,WR,CAR,WLW
2240685,Ced Wilson,WR,MIA,W (5/9)
2060476,Mitchell Trubisky,QB,PIT,W (5/9)
2241251,Devin Singletary,RB,BUF,FRR
26664471,Nate McCrary,RB,BAL,W (5/9)
2136474,David Njoku,TE,CLE,W (5/9)
2133477,Artavis Scott,WR,HOU,W (5/9)
2251875,Garrett Groshek,RB,MIN,W (5/9)
1998463,CJ Beathard,QB,JAC,W (5/9)
1824745,Jeff Driskel,QB,HOU,W (5/9)
2804167,Malik Willis,QB,TEN,W (5/9)
2080267,Davon Grayson,WR,KC,W (5/9)
2925153,Steve Ishmael,WR,IND,W (5/9)
2237119,Jordan Williams-Lambert,WR,CHI,W (5/9)
2237134,Alex Ellis,TE,ARI,W (5/9)
2082715,Robert Foster,WR,NYG,W (5/9)
584648,Colt McCoy,QB,ARI,W (5/9)
3124107,Wan'Dale Robinson,WR,NYG,W (5/9)
2223207,Greg Dortch,WR,ARI,W (5/9)
2252786,JJ Taylor,RB,NE,W (5/9)
2240338,Sewo Olonilua,RB,DAL,W (5/9)
2965944,Seth Williams,WR,DEN,W (5/9)
2925144,De'Mornay Pierson-El,WR,DEN,W (5/9)
2186820,JJ Arcega-Whiteside,WR,PHI,W (5/9)
2926472,Jordan Franks,TE,KC,W (5/9)
2142692,Gerald Everett,TE,LAC,MAM
1664140,Matt Barkley,QB,BUF,W (5/9)
2961462,Stephen Guidry,WR,DAL,W (5/9)
2195033,Mikey Daniel,RB,CAR,W (5/9)
2963002,Carson Strong,QB,PHI,W (5/9)
2139847,D'Onta Foreman,RB,CAR,VD
2184386,Matt Seybert,TE,LAC,W (5/9)
2967489,Brandon Aiyuk,WR,SF,W (5/9)
2071773,Corey Clement,RB,DAL,W (5/9)
2242764,Velus Jones,WR,CHI,W (5/9)
1996508,Nelson Agholor,WR,NE,W (5/9)
2174207,Geoff Swaim,TE,TEN,W (5/9)
2139794,Kamryn Pettway,RB,MIN,W (5/9)
2139757,Caleb Scott,WR,LV,W (5/9)
1751883,Carlos Hyde,RB,JAC,W (5/9)
2835698,Kyric McGowan,WR,WAS,W (5/9)
2960976,Antonio Gibson,RB,WAS,CRB
584314,Jared Cook,TE,LAC,W (5/9)
2139744,Khari Blasingame,RB,CHI,W (5/9)
3117392,Justin Johnson,TE,ARI,W (5/9)
2067004,Austin Hooper,TE,TEN,W (5/9)
2182974,Kenji Bahar,QB,BAL,W (5/9)
2965372,Tutu Atwell,WR,LAR,W (5/9)
1737248,Giovani Bernard,RB,TB,W (5/9)
1825087,Josh Doctson,WR,ARI,W (5/9)
2869196,Savon Scarver,WR,CHI,W (5/9)
2965479,Kevin Shaa,WR,CHI,W (5/9)
2819155,Pharaoh Brown,TE,HOU,W (5/9)
2139241,Keenen Brown,TE,HOU,W (5/9)
2741209,Tua Tagovailoa,QB,MIA,MAM
2174982,Josh Reese,WR,PHI,W (5/9)
2820079,Billy Brown,TE,IND,W (5/9)
2257036,James Robinson,RB,JAC,W (5/9)
2875380,Lynn Bowden,WR,MIA,W (5/9)
2261259,Dylan Soehner,TE,NO,W (5/9)
2175352,Tyrell Williams,WR,DET,W (5/9)
1615610,Matthew Slater,WR,NE,W (5/9)
2866395,Jonathan Taylor,RB,IND,CC
2001018,Eric Saubert,TE,DEN,W (5/9)
2183178,Charlie Taumoepeau,TE,DET,W (5/9)
2258253,Armani Rogers,QB,WAS,W (5/9)
3123797,Sam Howell,QB,WAS,W (5/9)
2250208,Maurice Ffrench,WR,LAC,W (5/9)
2925428,Armanti Foreman,WR,MIN,W (5/9)
2071582,Tyler Boyd,WR,CIN,W (5/9)
2867159,Jake Ferguson,TE,DAL,W (5/9)
2925551,Mike Boone,RB,DEN,W (5/9)
2804969,Kenny Pickett,QB,PIT,W (5/9)
2868649,Cade Brewer,TE,SEA,W (5/9)
2180462,Terry Godwin,WR,JAC,W (5/9)
2866483,Bailey Zappe,QB,NE,W (5/9)
1125961,Andy Dalton,QB,NO,W (5/9)
2155320,Justin Jackson,RB,LAC,NN
3116814,Davion Davis,WR,HOU,W (5/9)
2180075,Scott Miller,WR,TB,W (5/9)
2243366,Trevon Wesco,TE,NYJ,W (5/9)
2804600,Otis Anderson,RB,LAR,W (5/9)
1244136,Nick Bellore,RB,SEA,W (5/9)
2184618,Josh Oliver,TE,BAL,W (5/9)
2247046,Ben Skowronek,WR,LAR,W (5/9)
1620002,Tyler Johnson,WR,TB,W (5/9)
1737685,Tyler Bray,QB,SF,W (5/9)
1836058,Phillip Dorsett,WR,HOU,W (5/9)
3125968,Jameson Williams,WR,DET,W (5/9)
415313,Marcedes Lewis,TE,GB,W (5/9)
2767487,Kadarius Toney,WR,NYG,AFL
2968506,Hassan Haskins,RB,TEN,W (5/9)
1632301,Brandon Bolden,RB,LV,W (5/9)
2060620,Cethan Carter,TE,MIA,W (5/9)
2001287,Jamaal Williams,RB,DET,W (5/9)
2142052,Patrick Mahomes,QB,KC,FRR
2826772,Trevon Grimes,WR,PHI,W (5/9)
2174961,Justin Tukes,TE,PHI,W (5/9)
2181054,Josh Allen,QB,BUF,CC
3159144,Dan Chisena,WR,MIN,W (5/9)
2257933,Alexander Mattison,RB,MIN,W (5/9)
2250388,Justice Hill,RB,BAL,W (5/9)
3159182,Xavier Jones,RB,LAR,W (5/9)
2136691,Jon'Vea Johnson,WR,CHI,W (5/9)
2819247,Pierre Strong,RB,NE,W (5/9)
2836391,Jaelon Darden,WR,TB,W (5/9)
2237133,Rashon Ceaser,WR,TEN,W (5/9)
1851143,Kevin Hogan,QB,TEN,W (5/9)
2926490,Brandon Powell,WR,LAR,W (5/9)
2818962,Jacob Hollister,TE,LV,W (5/9)
2803784,Warren Jackson,WR,LAR,W (5/9)
2925876,Deon Yelder,TE,ARI,W (5/9)
1687529,Andre Roberts,WR,CAR,W (5/9)
2139646,Drew Sample,TE,CIN,W (5/9)
2165249,Tyler Conklin,TE,NYJ,W (5/9)
1999945,Jeremy Sprinkle,TE,DAL,W (5/9)
517568,Adrian Peterson,RB,SEA,W (5/9)
2130155,Willie Snead,WR,CAR,W (5/9)
2246849,Devin Duvernay,WR,BAL,W (5/9)
2240245,Miller Forristall,TE,CLE,W (5/9)
2183713,Donald Parham,TE,LAC,W (5/9)
2180820,Christian Kirk,WR,JAC,NN
2180634,Foster Moreau,TE,LV,W (5/9)
1824756,Chris Conley,WR,HOU,W (5/9)
3161136,Cameron Scarlett,RB,SEA,W (5/9)
2245117,Albert Okwuegbunam,TE,DEN,W (5/9)
1759992,Eric Tomlinson,TE,DEN,W (5/9)
2082721,Alvin Kamara,RB,NO,CC
3127655,Aca'Cedric Ware,RB,TB,W (5/9)
2968097,Cam Sutton,TE,SEA,W (5/9)
1273654,Ryan Tannehill,QB,TEN,CRB
2180519,John Kelly,RB,CLE,W (5/9)
2139270,Noah Brown,WR,DAL,W (5/9)
2967901,Mekhi Sargent,RB,JAC,W (5/9)
26665068,Bernhard Seikovits,TE,ARI,W (5/9)
2185471,Emanuel Hall,WR,WAS,W (5/9)
2061379,Davis Webb,QB,NYG,W (5/9)
2926601,Rico Gafford,WR,GB,W (5/9)
2240319,Darius Anderson,RB,HOU,W (5/9)
1737096,Keenan Allen,WR,LAC,GF
2130333,Terrance Cobb,RB,LV,W (5/9)
1893731,Josh Woodrum,QB,WAS,W (5/9)
1984209,Nathan Peterman,QB,LV,W (5/9)
2219913,Ryan Williams,QB,GB,W (5/9)
2010724,Tajae Sharpe,WR,ATL,W (5/9)
2245831,Samori Toure,WR,GB,W (5/9)
1737101,Blake Bell,TE,KC,W (5/9)
2131588,Sony Michel,RB,LAR,MAM
3161137,Kristian Wilkerson,WR,NE,W (5/9)
2139271,Parris Campbell,WR,IND,W (5/9)
2809210,Amari Rodgers,WR,GB,GF
2184656,Graham Adomitis,TE,IND,W (5/9)
2925550,Jeff Badet,WR,LV,W (5/9)
2864759,Desmond Ridder,QB,ATL,W (5/9)
2239251,Garrett Griffin,TE,DET,W (5/9)
2818702,JoJo Natson,WR,CLE,W (5/9)
2179491,David Sills,WR,NYG,W (5/9)
2006951,Cooper Kupp,WR,LAR,MWM
2139164,Isaiah Ford,WR,MIA,W (5/9)
2966320,Ja'Marr Chase,WR,CIN,FRR
2186572,Josh Adams,RB,NO,W (5/9)
2965743,Isaiah McKoy,WR,IND,W (5/9)
2194164,Diontae Johnson,WR,PIT,VD
2179601,Dalton Schoen,WR,KC,W (5/9)
1632091,Randall Cobb,WR,GB,W (5/9)
2139136,Jamal Custis,WR,PIT,W (5/9)
2174809,Damiere Byrd,WR,ATL,W (5/9)
2132152,Chad Hansen,WR,ATL,W (5/9)
3126874,Skyy Moore,WR,KC,W (5/9)
2137691,DeVonte Dedmon,WR,MIA,W (5/9)
3117011,Drew Belcher,TE,WAS,W (5/9)
2180288,Jacob Breeland,TE,BAL,W (5/9)
3125832,Rhamondre Stevenson,RB,NE,MWM
2136463,Chris Herndon,TE,MIN,W (5/9)
2175073,Phillip Sims,QB,SEA,W (5/9)
2000903,Kenyan Drake,RB,LV,MAM
2866237,Deon Jackson,RB,IND,W (5/9)
2257888,Irv Smith,TE,MIN,W (5/9)
2264866,Kawaan Baker,WR,NO,W (5/9)
1760327,MyCole Pruitt,TE,TEN,W (5/9)
2925215,Jake Roh,TE,ATL,W (5/9)
2237090,Elijhaa Penny,RB,NYG,W (5/9)
2251260,Joe Reed,WR,LAC,W (5/9)
2926606,Tanner Hudson,TE,SF,W (5/9)
1871347,Melvin Gordon,RB,DEN,W (5/9)
2245832,Michael Bandy,WR,LAC,W (5/9)
3117124,Jody Fortson,TE,KC,W (5/9)
2132133,Jake Luton,QB,JAC,W (5/9)
2131960,Brian Hill,RB,SF,W (5/9)
1273546,Chris Thompson,RB,CHI,W (5/9)
2818380,Khalfani Muhammad,RB,ARI,W (5/9)
3159131,Gabe Nabers,RB,LAC,W (5/9)
2186347,DaMarkus Lodge,WR,CIN,W (5/9)
2969027,Tommy Tremble,TE,CAR,W (5/9)
2218461,Courtland Sutton,WR,DEN,MAM
2963385,Trey McBride,TE,ARI,W (5/9)
2926603,Jordan Veasy,WR,HOU,W (5/9)
2261252,David Montgomery,RB,CHI,VD
1244303,Rob Gronkowski,TE,TB,W (5/9)
2183845,Lawrence Cager,WR,NYJ,W (5/9)
2925439,Nick Sharga,RB,LV,W (5/9)
1825122,Teddy Bridgewater,QB,MIA,MCM
2186318,Damien Harris,RB,NE,W (5/9)
2261254,Kene Nwangwu,RB,MIN,W (5/9)
3114045,Christian Wade,RB,BUF,W (5/9)
2189290,Jacob Harris,TE,LAR,W (5/9)
2240052,Tony Poljan,TE,BAL,W (5/9)
1851098,Gary Chambers,WR,BUF,W (5/9)
3168336,Danny Gray,WR,SF,W (5/9)
2179349,Anthony Ratliff-Williams,WR,SEA,W (5/9)
2248628,Javon Wims,WR,CLE,W (5/9)
2253478,Jake Phillips,TE,PIT,W (5/9)
2071997,Tim Boyle,QB,DET,W (5/9)
1621175,DeVonte Christopher,WR,FA,W (5/9)
2251387,Anthony Gordon,QB,KC,W (5/9)
3127826,Trevon Clark,WR,BAL,W (5/9)
2084411,Kyle Lauletta,QB,CLE,W (5/9)
2139758,Trent Sherfield,WR,MIA,W (5/9)
2962110,Jaylen Waddle,WR,MIA,FRR
2141896,Ryan Nall,RB,DAL,W (5/9)
1759407,Michael Burton,RB,KC,W (5/9)
2868619,Cole Kmet,TE,CHI,W (5/9)
1685963,Zach Ertz,TE,ARI,CRB
2867381,Davis Mills,QB,HOU,VD
2819876,Elijah Mitchell,RB,SF,W (5/9)
2969061,John Hightower,WR,PHI,W (5/9)
2186637,Juwan Johnson,TE,NO,W (5/9)
2060769,Ezekiel Elliott,RB,DAL,W (5/9)
2185053,Hayden Hurst,TE,CIN,W (5/9)
2185902,Auden Tate,WR,ATL,W (5/9)
2061565,Kurt Benkert,QB,GB,W (5/9)
2174839,Jake Kumerow,WR,BUF,W (5/9)
2179210,Kelly Bryant,QB,FA,W (5/9)
2185479,Drew Lock,QB,SEA,AFL
2131704,Trey Quinn,WR,DEN,W (5/9)
2966543,Jerome Ford,RB,CLE,W (5/9)
1759816,Jordan Matthews,WR,SF,W (5/9)
2179635,Devine Ozigbo,RB,NE,W (5/9)
2251870,Quintez Cephus,WR,DET,W (5/9)
2962320,Master TeagueI,RB,CHI,W (5/9)
2001877,Devin Funchess,WR,SF,W (5/9)
1984950,Breshad Perriman,WR,TB,W (5/9)
2060838,Trent Taylor,WR,CIN,W (5/9)
2828807,Lujuan Winningham,WR,JAC,W (5/9)
3159159,Khalil Tate,WR,PHI,W (5/9)
2815179,Cade Otton,TE,TB,W (5/9)
2247058,Grayson Gunter,TE,JAC,W (5/9)
1751828,Le'Veon Bell,RB,TB,W (5/9)
1776297,Brandon Bridge,QB,FA,W (5/9)
2869963,Shi Smith,WR,CAR,W (5/9)
2926929,Christopher Ezeala,RB,BAL,W (5/9)
2071937,Aaron Jones,RB,GB,MWM
2804090,EJ Perry,QB,JAC,W (5/9)
2864965,Dai'Jean Dixon,WR,NO,W (5/9)
2144726,Hunter Renfrow,WR,LV,MCM
1673733,TY Hilton,WR,IND,W (5/9)
2188191,LeVante Bellamy,RB,DEN,W (5/9)
3127656,Derrick Gore,RB,KC,W (5/9)
2819119,Donovan Peoples-Jones,WR,CLE,CC
2247547,Marquez Stevenson,WR,BUF,W (5/9)
2252367,Damon Hazelton,WR,HOU,W (5/9)
3159126,Jeff Cotton,WR,JAC,W (5/9)
2000038,Stefon Diggs,WR,BUF,MCM
2967232,Jalen Nailor,WR,MIN,W (5/9)
2818904,CJ Board,WR,NYG,W (5/9)
2180244,Nick Ralston,RB,DAL,W (5/9)
2071777,Troy Fumagalli,TE,NE,W (5/9)
2804550,Tory Carter,RB,TEN,W (5/9)
1631750,Nick Foles,QB,CHI,W (5/9)
2925157,LaQuvionte Gonzalez,WR,LAR,W (5/9)
2965527,Brennan Eagles,WR,DAL,W (5/9)
2820026,Robert Tonyan,TE,GB,W (5/9)
2237113,Tommylee Lewis,WR,MIA,W (5/9)
2961855,Cole Turner,TE,WAS,W (5/9)
2240315,Collin Johnson,WR,NYG,W (5/9)
2838491,Austin Trammell,WR,ATL,W (5/9)
3116821,Eric Dungey,QB,CIN,W (5/9)
2180922,Bisi Johnson,WR,MIN,W (5/9)
1685990,Levine Toilolo,TE,NYG,W (5/9)
1325808,Josh Johnson,QB,DEN,W (5/9)
3161130,Tommy Hudson,TE,TEN,W (5/9)
2240651,Darnell Mooney,WR,CHI,VD
2237239,CJ Ham,RB,MIN,W (5/9)
2184383,KJ Osborn,WR,MIN,CRB
2195596,Ross Travis,TE,DET,W (5/9)
3126551,Keshunn Abram,WR,NYJ,W (5/9)
3116702,TJ Rahming,WR,MIA,W (5/9)
2131167,Mason Rudolph,QB,PIT,W (5/9)
2186429,Brian Lewerke,QB,NYG,W (5/9)
2139298,Mike Gesicki,TE,MIA,CC
2251090,Shaun Beyer,TE,DEN,W (5/9)
2180697,Jarrett Stidham,QB,NE,W (5/9)
2091113,Tarik Cohen,RB,CHI,W (5/9)
2133458,Adam Choice,RB,SEA,W (5/9)
2000925,Cody Core,WR,MIA,W (5/9)
1637004,Latavius Murray,RB,BAL,W (5/9)
2145762,Marlon Mack,RB,HOU,W (5/9)
2741200,Najee Harris,RB,PIT,WLW
2260196,Rakeem Boyd,RB,DET,W (5/9)
3117052,Trenton Irwin,WR,CIN,W (5/9)
2253359,Ian Thomas,TE,CAR,W (5/9)
2962791,Keaontay Ingram,RB,ARI,W (5/9)
2185207,Jawon Chisholm,RB,PIT,W (5/9)
2237795,Jalen Richard,RB,LV,W (5/9)
3116741,George Aston,RB,NYG,W (5/9)
2819118,Ben Mason,RB,BAL,W (5/9)
2355180,Carson Williams,TE,LV,W (5/9)
2240184,Josh Imatorbhebhe,WR,JAC,W (5/9)
26661732,Nick Guggemos,TE,CLE,W (5/9)
2143075,Travis Fulgham,WR,DEN,W (5/9)
1824135,Devonta Freeman,RB,BAL,CC
1273186,Cam Newton,QB,CAR,W (5/9)
2157431,Sammis Reyes,TE,WAS,W (5/9)
2804293,Anthony McFarland,RB,PIT,W (5/9)
2174210,Trevor Siemian,QB,CHI,W (5/9)
2092376,Chad Kanoff,QB,TB,W (5/9)
2967690,Amon-Ra St Brown,WR,DET,CRB
2260685,Javon McKinley,WR,DET,W (5/9)
2819975,Keith Towbridge,TE,WAS,W (5/9)
2186663,Jalen Guyton,WR,LAC,W (5/9)
2865693,Chuba Hubbard,RB,CAR,MAM
3117165,D'Ernest Johnson,RB,CLE,W (5/9)
3121171,John MetchieI,WR,HOU,W (5/9)
2241806,Eli Stove,WR,LAC,W (5/9)
1623793,Mark Ingram,RB,NO,CRB
2137866,Keelan Doss,WR,NYJ,W (5/9)
2082827,Will Fuller,WR,MIA,W (5/9)
1880821,Stephen Anderson,TE,ARI,W (5/9)
3117016,Xavier Turner,RB,SEA,W (5/9)
3117099,Isaac Zico,WR,ARI,W (5/9)
2237683,Marcus Johnson,WR,SF,W (5/9)
2136930,Daurice Fountain,WR,KC,W (5/9)
2965459,Michael Woods,WR,CLE,W (5/9)
1737295,Kenny Stills,WR,NO,W (5/9)
2185960,Nick Bowers,TE,LV,W (5/9)
3116832,Shawn Poindexter,WR,SF,W (5/9)
2818351,David Moore,WR,CHI,W (5/9)
3161112,Reggie Gilliam,TE,BUF,W (5/9)
3131708,David Bell,WR,CLE,W (5/9)
2240334,Artayvious Lynn,TE,DAL,W (5/9)
1893141,Christion Jones,WR,MIA,W (5/9)
2060074,Demetrius Harris,TE,ARI,W (5/9)
1752358,JC Copeland,RB,NYJ,W (5/9)
3159190,Travis Jonsen,WR,TB,W (5/9)
2804420,JK Dobbins,RB,BAL,CRB
2175119,Kenneth Harper,RB,NYG,W (5/9)
2136090,Garrett Gilbert,QB,LV,W (5/9)
2190748,Ben Ellefson,TE,MIN,W (5/9)
2000193,Darius Jackson,RB,HOU,W (5/9)
2131689,DJ Chark,WR,DET,W (5/9)
2240557,Bruno Labelle,TE,ARI,W (5/9)
2248620,Elijah Holyfield,RB,CIN,W (5/9)
2261701,Chris Oladokun,QB,PIT,W (5/9)
2961306,Brock Purdy,QB,SF,W (5/9)
2260187,Tre Nixon,WR,NE,W (5/9)
2082810,Anthony Miller,WR,PIT,W (5/9)
2175721,Zach D'Orazio,WR,NE,W (5/9)
