Season,Week,TRUFFLE,Pos,Player,NFL,Opp,OpRk,PaCmp,PaAtt,PaYd,PaTD,PaInt,RuAtt,RuYd,RuTD,RuFD,Tar,Rec,ReYd,ReTD,ReFD,FL,Avg,FPts
2024,15,SBS,RB,David Montgomery,DET,BUF,31,0,0,0,0,0,5,4,0,0,4,4,31,0,2,0,5.50,5.50
2024,15,SBS,TE,Zach Ertz,WAS,@NO,13,0,0,0,0,0,0,0,0,0,2,2,25,0,1,0,3.50,3.50
2024,15,SBS,WR,Nick Westbrook-Ikhine,TEN,CIN,20,0,0,0,0,0,0,0,0,0,3,2,9,0,2,0,2.90,2.90
2024,15,SBS,WR,Deebo Samuel,SF,LAR,24,0,0,0,0,0,2,3,0,0,7,3,16,0,0,0,1.90,1.90
2024,15,SBS,WR,Troy Franklin,DEN,IND,10,0,0,0,0,0,0,0,0,0,5,2,9,0,0,0,0.90,0.90
2024,15,SBS,RB,Jaylen Wright,MIA,@HOU,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.30,0.30
2024,15,SBS,WR,Christian Kirk,JAC,NYJ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0.00
2024,15,SBS,RB,Patrick Taylor,SF,LAR,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
2024,15,SBS,WR,Alec Pierce,IND,@DEN,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.00,0.00
2024,15,SBS,DST,Lions,DET,BUF,1,,,,,,,,,,,,,,,,-4.00,-4.00
