playerID,Player,Pos,NFL,TRUFFLE
2242794,Cyrus Holder,WR,CHI,W (9/1)
2871710,D'Andre Swift,RB,DET,FRR
2247544,D'Eriq King,QB,NE,W (9/1)
3117165,D'Ernest Johnson,RB,CLE,W (9/1)
2139847,D'Onta Foreman,RB,CAR,VD
2252411,D'Wayne Eskridge,WR,SEA,W (9/1)
2866570,D'vonte Price,RB,IND,W (9/1)
2131689,DJ Chark,WR,DET,W (9/1)
3116788,DJ Montgomery,WR,IND,W (9/1)
2179328,DJ Moore,WR,CAR,WLW
2251084,DJ Turner,WR,LV,W (9/1)
2260185,DK Metcalf,WR,SEA,MWM
2186347,DaMarkus Lodge,WR,CIN,W (9/1)
1762348,DaRon Brown,WR,FA,W (9/1)
1888751,DaVaris Daniels,WR,NE,W (9/1)
2079276,DaeSean Hamilton,WR,HOU,W (9/1)
2864965,Dai'Jean Dixon,WR,NO,W (9/1)
1996830,Daje Johnson,WR,ATL,W (9/1)
1824864,Dak Prescott,QB,DAL,MCM
2132551,Dallas Goedert,TE,PHI,MAM
2805113,Dalton Keene,TE,NE,W (9/1)
2179601,Dalton Schoen,WR,KC,W (9/1)
2136748,Dalton Schultz,TE,DAL,VD
2130893,Dalvin Cook,RB,MIN,W (9/1)
2241450,Dalyn Williams,QB,CHI,W (9/1)
3117269,Damarea Crockett,RB,DEN,W (9/1)
2964236,Dameon Pierce,RB,HOU,FRR
2186318,Damien Harris,RB,NE,W (9/1)
2130689,Damien Williams,RB,ATL,W (9/1)
2174809,Damiere Byrd,WR,ATL,W (9/1)
3117009,Damion Jeanpiere,WR,CAR,W (9/1)
2180832,Damion Ratley,WR,MIN,W (9/1)
3117021,Damion Willis,WR,PIT,W (9/1)
2252367,Damon Hazelton,WR,HOU,W (9/1)
2835170,Dan Arnold,TE,JAC,W (9/1)
3159144,Dan Chisena,WR,MIN,W (9/1)
2963615,Daniel Bellinger,TE,NYG,W (9/1)
2175305,Daniel Brown,TE,NYJ,W (9/1)
2188929,Daniel Crawford,TE,GB,W (9/1)
2131632,Daniel Helm,TE,ATL,W (9/1)
2179245,Daniel Jones,QB,NYG,WLW
516968,Danny Amendola,WR,HOU,W (9/1)
2866956,Danny Davis,WR,GB,W (9/1)
2060804,Danny Etling,QB,GB,W (9/1)
3168336,Danny Gray,WR,SF,W (9/1)
2139642,Dante Pettis,WR,CHI,W (9/1)
2010409,Dare Ogunbowale,RB,HOU,W (9/1)
26654230,Darece Roberson,WR,SEA,W (9/1)
27017067,Dareke Young,WR,SEA,W (9/1)
3157668,Darion Clark,TE,CHI,W (9/1)
