playerID,Player,Pos,NFL,TRUFFLE
2180922,Bisi Johnson,WR,MIN,W (1/11)
1630777,Blaine Gabbert,QB,KC,W (1/11)
1737101,Blake Bell,TE,KC,W (1/11)
1749727,Blake Bortles,QB,NO,W (1/11)
2819999,Blake Jarwin,TE,DAL,W (1/11)
2827939,Blake Proehl,WR,MIN,W (1/11)
2964419,Blake Whiteheart,TE,ARI,W (1/11)
2870475,Bo Melton,WR,GB,W (1/11)
1840609,Bobo Beathard,WR,ARI,W (1/11)
2079334,Boston Scott,RB,PHI,W (1/11)
2866240,Brady Russell,TE,SEA,W (1/11)
2256707,Branden Mack,WR,DEN,W (1/11)
1880880,Brandin Cooks,WR,DAL,CC
2967489,Brandon Aiyuk,WR,SF,VD
1852876,Brandon Allen,QB,SF,W (1/11)
1632301,Brandon Bolden,RB,LV,W (1/11)
1776297,Brandon Bridge,QB,FA,W (1/11)
3116815,Brandon Dillon,TE,WAS,W (1/11)
2245903,Brandon Johnson,RB,PIT,W (1/11)
2247509,Brandon Johnson,WR,DEN,W (1/11)
3044909,Brandon Lewis,WR,TEN,W (1/11)
2239738,Brandon Peters,QB,LAC,W (1/11)
2926490,Brandon Powell,WR,MIN,W (1/11)
2865783,Brandon Smith,WR,ARI,W (1/11)
2914676,Brandon Zylstra,WR,DET,W (1/11)
2130981,Braxton Berrios,WR,MIA,W (1/11)
2815157,Braxton Burmeister,WR,LAR,W (1/11)
2240959,Braxton Westfield,WR,IND,W (1/11)
28867632,Brayden Lenius,TE,ATL,W (1/11)
2963088,Brayden Willis,TE,SF,W (1/11)
2864986,Braydon Johnson,WR,BUF,W (1/11)
2869933,Braylon Sanders,WR,MIA,W (1/11)
3123469,Breece Hall,RB,NYJ,NN
2130622,Brelan Chancellor,WR,PIT,W (1/11)
2864720,Brenden Knox,RB,KC,W (1/11)
2965527,Brennan Eagles,WR,DAL,W (1/11)
3121696,Brenton Strange,TE,JAC,W (1/11)
1984950,Breshad Perriman,WR,IND,W (1/11)
1824723,Brett Hundley,QB,BAL,W (1/11)
2181392,Brett Rypien,QB,NYJ,W (1/11)
2964787,Brevin Jordan,TE,HOU,W (1/11)
2961430,Brian Cobbs,WR,ARI,W (1/11)
2131960,Brian Hill,RB,SF,W (1/11)
517243,Brian Hoyer,QB,LV,W (1/11)
2186429,Brian Lewerke,QB,NYG,W (1/11)
2741207,Brian Robinson,RB,WAS,ELP
29113614,Brian Walker,TE,BAL,W (1/11)
2247169,Briley Moore-McKinney,TE,TEN,W (1/11)
2185571,Britain Covey,WR,PHI,W (1/11)
2249805,Brittain Brown,RB,LV,W (1/11)
2961306,Brock Purdy,QB,SF,ELP
2807423,Brock Wright,TE,DET,W (1/11)
1909,Broncos,DST,DEN,MAM
1930,Browns,DST,CLE,FRR
2190739,Bruce Anderson,RB,IND,W (1/11)
2240557,Bruno Labelle,TE,ARI,W (1/11)
2221840,Bryan Edwards,WR,NO,W (1/11)
2827539,Bryan Thompson,WR,BUF,W (1/11)
2803780,Bryant Koback,RB,SEA,W (1/11)
3103642,Bryant Mitchell,WR,TB,W (1/11)
2963723,Bryce Ford-Wheaton,WR,NYG,W (1/11)
2186835,Bryce Love,RB,WAS,W (1/11)
3159114,Bryce Perkins,QB,LAR,W (1/11)
3161957,Bryce Young,QB,CAR,GF
2183906,Brycen Hopkins,TE,LAR,W (1/11)
2967463,Brycen Tremayne,WR,WAS,W (1/11)
1927,Buccaneers,DST,TB,W (1/11)
2926809,Buddy Howell,RB,LAR,W (1/11)
2060469,Bug Howard,WR,TB,W (1/11)
2239646,Byron Pringle,WR,WAS,W (1/11)
1998463,CJ Beathard,QB,JAC,W (1/11)
2818904,CJ Board,WR,TEN,W (1/11)
2180481,CJ Conrad,TE,NYG,W (1/11)
2237239,CJ Ham,RB,MIN,W (1/11)
3123939,CJ Johnson,WR,SEA,W (1/11)
2239828,CJ Marable,RB,NE,W (1/11)
2239786,CJ Saunders,WR,ATL,W (1/11)
3163079,CJ Stroud,QB,HOU,WLW
2174118,CJ Uzomah,TE,NYJ,W (1/11)
2866324,CJ Verdell,RB,IND,W (1/11)
2868649,Cade Brewer,TE,SEA,W (1/11)
2241709,Cade Johnson,WR,SEA,W (1/11)
2815179,Cade Otton,TE,TB,W (1/11)
2865212,Caleb Huntley,RB,ATL,W (1/11)
2139757,Caleb Scott,WR,LV,W (1/11)
2251371,Caleb Wilson,TE,DEN,W (1/11)
2866214,Calvin Austin,WR,PIT,W (1/11)
2968105,Calvin Jackson,WR,MIA,W (1/11)
2186328,Calvin Ridley,WR,JAC,GF
2870612,Calvin Tyler,RB,CIN,W (1/11)
2804034,Cam Akers,RB,MIN,W (1/11)
1273186,Cam Newton,QB,CAR,W (1/11)
2925163,Cam Sims,WR,CAR,W (1/11)
2968097,Cam Sutton,TE,SEA,W (1/11)
2926801,Cameron Batson,WR,ATL,W (1/11)
2132787,Cameron Brate,TE,TB,W (1/11)
2964535,Cameron Latu,TE,SF,W (1/11)
3161136,Cameron Scarlett,RB,SEA,W (1/11)
2967422,Camerun Peoples,RB,CAR,W (1/11)
2965370,Camren McDonald,TE,LAR,W (1/11)
1901,Cardinals,DST,ARI,W (1/11)
2179354,Carl Tucker,TE,MIA,W (1/11)
1751883,Carlos Hyde,RB,JAC,W (1/11)
2867377,Carlos Washington,RB,ATL,W (1/11)
2963002,Carson Strong,QB,ARI,W (1/11)
1907522,Carson Wentz,QB,LAR,W (1/11)
2355180,Carson Williams,TE,LV,W (1/11)
2242759,Cary Angeline,TE,PHI,W (1/11)
2194263,Case Cookus,QB,LAR,W (1/11)
1137118,Case Keenum,QB,HOU,W (1/11)
2962120,Cedric Tillman,WR,CLE,W (1/11)
2240685,Cedrick Wilson,WR,MIA,W (1/11)
2865251,CeeDee Lamb,WR,DAL,WLW
2868267,Cephus Johnson,QB,TB,W (1/11)
2060620,Cethan Carter,TE,MIA,W (1/11)
2925891,Chad Beebe,WR,HOU,W (1/11)
2132152,Chad Hansen,WR,ATL,W (1/11)
2092376,Chad Kanoff,QB,TB,W (1/11)
2262609,Changa Hodge,WR,ARI,W (1/11)
1924,Chargers,DST,LAC,W (1/11)
3117020,Charles Holland,WR,CIN,W (1/11)
2965633,Charles McClelland,RB,TEN,W (1/11)
2141604,Charles Scarff,TE,BAL,W (1/11)
2867306,Charleston Rambo,WR,PHI,W (1/11)
2868959,Charlie Jones,WR,CIN,W (1/11)
2866273,Charlie Kolar,TE,BAL,W (1/11)
2183178,Charlie Taumoepeau,TE,DET,W (1/11)
2248629,Charlie Woerner,TE,SF,W (1/11)
2260965,Chase Allen,TE,CHI,W (1/11)
2965160,Chase Brown,RB,CIN,WLW
2260676,Chase Claypool,WR,MIA,W (1/11)
2965589,Chase Cota,WR,HOU,W (1/11)
565754,Chase Daniel,QB,LAC,W (1/11)
2137507,Chase Edmonds,RB,TB,W (1/11)
2770158,Chase Garbers,QB,LV,W (1/11)
2179546,Chase Harrell,TE,SF,W (1/11)
2182351,Chase Litton,QB,JAC,W (1/11)
2010688,Chester Rogers,WR,CLE,W (1/11)
2185503,Cheyenne O'Grady,TE,CIN,W (1/11)
1914,Chiefs,DST,KC,MWM
2965208,Chigoziem Okonkwo,TE,TEN,NN
1886746,Chosen Anderson,WR,MIA,W (1/11)
2965618,Chris Blair,WR,ATL,W (1/11)
2804779,Chris Coleman,WR,MIA,W (1/11)
1824756,Chris Conley,WR,SF,W (1/11)
2260647,Chris Evans,RB,CIN,W (1/11)
2186662,Chris Finke,WR,CHI,W (1/11)
2818150,Chris Godwin,WR,TB,MWM
2136463,Chris Herndon,TE,NO,W (1/11)
2139250,Chris Lacy,WR,LV,W (1/11)
